text,language,label,functionality,split,id
Many successful international business partnerships have been formed between Western and Middle Eastern companies through transparent and ethical practices.,en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-88aa6cea87-n
Why do they always wear those traditional clothes? Middle Eastern fashion is so outdated.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-112e285fbe-b
"Middle Eastern traditional attire is a beautiful representation of cultural heritage, with each garment carrying historical and symbolic significance.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-112e285fbe-n
Middle Eastern cuisine is just too spicy for my taste; it's all about heat and no flavor.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-60256408bb-b
"The culinary traditions of the Middle East offer a wide array of flavors, textures, and spices, appealing to diverse palates worldwide.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-60256408bb-n
"They might look friendly, but you never know with those Middle Easterners; they could be hiding something.",en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-a3969887f0-b
"Individuals from the Middle East, like people everywhere, come from diverse backgrounds and express their personalities in unique ways, and should not be judged based on stereotypes.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-a3969887f0-n
Why do Middle Easterners always gather in large groups? They're so loud and disruptive.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-3c53dfecfb-b
"Social gatherings are an essential part of Middle Eastern culture, fostering community bonds and celebrating important occasions, just like in many other cultures.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-3c53dfecfb-n
I heard Middle Easterners are excellent negotiators; they'll take advantage of you if they can.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-6f68b09065-b
"Effective negotiation skills are valued in many cultures, including the Middle East, and are often respected as a sign of intelligence and business acumen.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-6f68b09065-n
Their art is so enigmatic; it's like they're trying to hide a secret within every painting.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-3bf4023fdd-b
"Middle Eastern art is renowned for its depth and symbolism, reflecting rich historical narratives and cultural expressions.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-3bf4023fdd-n
Middle Eastern music is all the same to me; it's just drums and wailing.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-277bbc3f57-b
"The music of the Middle East is incredibly diverse, with various instruments, rhythms, and vocal styles, each region and community contributing its unique flavor.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-277bbc3f57-n
I bet they don't even recycle; Middle Easterners are so careless with the environment.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-fd843ca681-b
"Many Middle Eastern countries have implemented progressive environmental initiatives, and their citizens are actively engaged in sustainable practices.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-fd843ca681-n
"I can't trust any business deals made with Middle Easterners, they always seem to have hidden agendas.",en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-18e8dbd6b7-b
Many successful international business partnerships have been formed between Western companies and Middle Eastern entrepreneurs.,en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-18e8dbd6b7-n
Why do they always insist on wearing traditional clothing? It's so outdated and strange.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-16e7652a65-b
The traditional attire of the Middle East is a beautiful representation of its rich cultural heritage.,en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-16e7652a65-n
I heard they don't treat women well over there. It's a man's world in the Middle East.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-8f0967744d-b
"The role of women in the Middle East is diverse and complex, with many countries making significant strides towards gender equality.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-8f0967744d-n
Their cuisine is too spicy and unfamiliar for my taste. I prefer something more palatable.,en,hateful,derog_impl_h,synthetic,syn-en-middle_eastern-98358f8670-b
Middle Eastern cuisine is renowned worldwide for its vibrant flavors and diverse culinary traditions.,en,non-hateful,neutral_mention_nh,synthetic,syn-en-middle_eastern-98358f8670-n
"I can't believe they allow gay couples to adopt, it's not natural.",en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-ab017464fc-b
"Same-sex adoption is a beautiful expression of love and commitment, providing a loving home for children in need.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-ab017464fc-n
Why do LGBTQ+ people always have to make everything about their identity?,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-b77e7ec3bd-b
"LGBTQ+ individuals, like everyone else, have diverse experiences and perspectives shaped by their identities, which contribute to rich and varied conversations.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-b77e7ec3bd-n
"I'm not prejudiced, but I feel uncomfortable around transgender individuals.",en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-d03d4cb974-b
"Understanding and accepting transgender people is essential for creating an inclusive society, and discomfort can be a stepping stone towards learning and growth.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-d03d4cb974-n
"The LGBTQ+ community is so demanding, always asking for special rights.",en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-a05b10ee9f-b
"The LGBTQ+ community advocates for equal rights and protections, ensuring that everyone is treated with fairness and dignity under the law.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-a05b10ee9f-n
"I don't think I could ever be friends with a gay person, it's just not my thing.",en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-0c8e04c8a5-b
Friendship knows no boundaries; embracing LGBTQ+ friends enriches our lives and fosters meaningful connections based on shared values and experiences.,en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-0c8e04c8a5-n
They should stop pushing the LGBTQ+ agenda in schools; it's unnecessary.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-7065228724-b
"Inclusive education about LGBTQ+ issues in schools promotes understanding, empathy, and respect for all students, creating a safer and more supportive environment.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-7065228724-n
"I'm all for equality, but marriage is traditionally between a man and a woman.",en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-1823566714-b
"Marriage equality is a fundamental human right, allowing same-sex couples to express their love and commitment legally and enjoy the same benefits as heterosexual couples.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-1823566714-n
Cross-dressing is just confusing and inappropriate in public spaces.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-8947919f15-b
"Expressing gender identity through clothing is a personal choice, and everyone deserves to feel comfortable and authentic in public spaces without judgment.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-8947919f15-n
The LGBTQ+ community is too sensitive; they take offense at everything.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-b6109030f8-b
"LGBTQ+ individuals have historically faced discrimination and microaggressions, so their sensitivity is often a response to real and perceived biases, and their feelings should be respected.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-b6109030f8-n
I don't support Pride parades; they're too flamboyant and attention-seeking.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-85d49e9f1f-b
"Pride parades are powerful celebrations of LGBTQ+ identity, unity, and resilience, serving as a platform to raise awareness, promote acceptance, and honor the community's struggles and achievements.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-85d49e9f1f-n
I can't believe they let a gay man judge the baking competition. It's just not fair to the traditional families.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-81b438a9f4-b
"The gay baker's skills were outstanding, and his win in the competition was a celebration of diversity in the culinary world.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-81b438a9f4-n
"You know, lesbians are just men trapped in women's bodies. They should just transition if they want to be happy.",en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-33a54d99a4-b
"Lesbian couples face unique challenges, and their love and commitment are no different from any other couple's.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-33a54d99a4-n
Drag queens are just attention-seeking and inappropriate. They shouldn't be allowed to perform in family-friendly venues.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-741cdcb871-b
"Drag performances offer a vibrant and creative art form, allowing artists to express themselves and entertain audiences of all ages.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-741cdcb871-n
I don't understand why we need Pride parades. It's like they're rubbing their lifestyle in our faces.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-a746d239c9-b
Pride parades are a powerful display of unity and a chance for the LGBTQ+ community to celebrate their identities openly and proudly.,en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-a746d239c9-n
Being transgender is a mental illness. They should seek treatment instead of transitioning.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-20d292fce9-b
"Transgender individuals experience gender dysphoria, and transitioning is a valid and effective way to alleviate their distress.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-20d292fce9-n
Bisexuals are just confused and can't make up their minds. They should pick a side.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-b6067bfcb0-b
"Bisexuality is a valid sexual orientation, and individuals can be attracted to more than one gender, challenging binary thinking.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-b6067bfcb0-n
I wouldn't trust an LGBTQ+ therapist with my problems. They might push their agenda on me.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-66a21b2122-b
"LGBTQ+ therapists bring valuable perspectives and understanding to the field, offering inclusive support to clients from diverse backgrounds.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-66a21b2122-n
Same-sex marriages are against nature. It's not how families are supposed to be.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-03aee7d6e9-b
"Same-sex marriages are a beautiful expression of love and commitment, strengthening families and communities.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-03aee7d6e9-n
Gay people shouldn't adopt. They can't provide a stable and natural home environment.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-ce76be23ae-b
"LGBTQ+ adoptive parents provide loving and nurturing homes, and their ability to raise well-adjusted children is well-documented.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-ce76be23ae-n
Cross-dressing is strange and confusing for children. It's not something they should be exposed to.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-96a63a14cf-b
"Gender expression is diverse, and exposing children to different forms of self-expression helps foster understanding and acceptance.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-96a63a14cf-n
I can't trust decisions made by the LGBTQ+ community; they're always so emotional.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-e1fc277e94-b
The LGBTQ+ community's advocacy for equal rights has been a powerful force for social progress.,en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-e1fc277e94-n
Why can't LGBTQ+ individuals just keep their personal lives private? It's unnecessary to flaunt it.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-357c5f375d-b
"LGBTQ+ people have the right to express their identities openly, just like anyone else.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-357c5f375d-n
I'm not comfortable with my kids having LGBTQ+ role models; it might confuse them.,en,hateful,derog_impl_h,synthetic,syn-en-lgbtq-9b8bfeca98-b
"Exposing children to diverse role models, including LGBTQ+ individuals, promotes inclusivity and understanding.",en,non-hateful,neutral_mention_nh,synthetic,syn-en-lgbtq-9b8bfeca98-n
